2673	incorrect	You can see how much time is taken for the earth materials to move.	You get the time in which things happened.
4952	correct	When the string is longer, the pitch will be lower.	It would change to a low pitch.
4882	contradictory	Both finger patterns are loops.	They are both arches.
19	incorrect	Elena should include a separate shelter for each lizard.	Some leaves and some wood.
2564	incorrect	The circuit is parallel, so each bulb has its own pathway to the D-cell battery, so the bulbs that do not burn out continue to shine.	That happens because just because one burns out does not mean the rest will and electricity can still flow.
2553	contradictory	The circuit is parallel, so each bulb has its own pathway to the D-cell battery, so the bulbs that do not burn out continue to shine.	Because I think it is a series and series have to share and takes more power to form it.
4586	contradictory	Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.	Because there is the same amount of solvent but there is more solute in cup 2.
1096	correct	Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.	Yes. Since the box is black, black attracts or absorbs heat faster, the other box is white which reflects more sunlight than absorbing it.
55	contradictory	Yes, they could both be correct. Solubility is not the same for all materials.	No because silver chloride is different than silver nitrate.
4361	correct	The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.	The longer the string the less swings or, the shorter the string the more swings.
872	incorrect	When 2 variables are changed, it is impossible to determine which variable is causing what effect.	Because the red uncovered has a low temperature and blue covered has a high temperature.
4214	correct	Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.	Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.
1002	incorrect	The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.	Evaporating separates the 2.
3083	correct	The solid dissolves (seems to disappear) and the liquid remains clear.	When you can see through the solution. When the solid gets dissolved into the liquid.
1932	incorrect	Earth materials settle out during deposition.	They are carried and stack upon each other and settle to the bottom.
4941	incorrect	When the string is longer, the pitch will be lower.	Louder.
1916	incorrect	Earth materials settle out during deposition.	The earth materials are carried away and dropped off at the end.
518	incorrect	The saxophone has the longest and fattest tube.	Because the instrument is thicker than the others.
382	incorrect	The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).	The crystals did not look much like calcite but the did not look like salt either.
1689	incorrect	Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.	It has been a little different.
1911	incorrect	Earth materials settle out during deposition.	What happens to it is that the deposition goes more far away from the stream table.
2755	incorrect	The elytra are used to make sounds.	Another function is the horn.
2405	incorrect	The salt crystals are squares with Xs on top.	The salt has the letter X.
